xdata,ydata
2640000000,1.000388963
2642000000,0.999706654
2644000000,0.998819333
2646000000,0.999179238
2648000000,0.999753442
2650000000,0.999645805
2652000000,1.000442704
2654000000,0.999927309
2656000000,1.000152581
2658000000,0.999628972
2660000000,0.998753829
2662000000,0.999877984
2664000000,0.999518195
2666000000,0.99867943
2668000000,0.999802827
2670000000,1.000106955
2672000000,0.998897458
2674000000,0.99893853
2676000000,0.99942675
2678000000,0.999457508
2680000000,0.999816633
2682000000,0.999208409
2684000000,0.999810754
2686000000,0.999249499
2688000000,1.000510781
2690000000,1.000454937
2692000000,1.000592095
2694000000,1.000233551
2696000000,1.000263695
2698000000,1.000299006
2700000000,1.000195794
2702000000,0.999490642
2704000000,0.999177032
2706000000,0.998977166
2708000000,0.999611088
2710000000,0.998322395
2712000000,0.99961573
2714000000,0.999308933
2716000000,0.999937461
2718000000,0.99958952
2720000000,0.999144863
2722000000,1.000039615
2724000000,0.999936023
2726000000,1.000460463
2728000000,0.999670359
2730000000,0.999186586
2732000000,0.998915774
2734000000,0.999436489
2736000000,1.000345342
2738000000,0.998880928
2740000000,0.999370123
2742000000,0.998958167
2744000000,1.000286886
2746000000,0.999641925
2748000000,0.997929929
2750000000,0.998190366
2752000000,0.999933257
2754000000,0.998101218
2756000000,0.997225208
2758000000,0.995162328
2760000000,0.99592349
2762000000,0.993486819
2764000000,0.988781559
2766000000,0.984860666
2768000000,0.983886772
2770000000,0.984549039
2772000000,0.989389748
2774000000,0.994068258
2776000000,0.992667174
2778000000,0.992918748
2780000000,0.994421205
2782000000,0.991959853
2784000000,0.987043927
2786000000,0.981008182
2788000000,0.976848573
2790000000,0.976038368
2792000000,0.980801647
2794000000,0.990781637
2796000000,0.994685612
2798000000,0.996911428
2800000000,0.996461229
2802000000,0.997944695
2804000000,0.997531242
2806000000,0.998871562
2808000000,0.998880215
2810000000,1.000665719
2812000000,0.997261877
2814000000,0.999596846
2816000000,0.998155697
2818000000,0.997884685
2820000000,0.997627382
2822000000,0.997116379
2824000000,0.998406876
2826000000,0.99886234
2828000000,0.998886925
2830000000,0.998354284
2832000000,0.998466732
2834000000,0.998159225
2836000000,0.998605255
2838000000,0.996848797
2840000000,0.996460738
2842000000,0.996993295
2844000000,0.99570516
2846000000,0.992268214
2848000000,0.992496625
2850000000,0.992102356
2852000000,0.994693043
2854000000,0.994797696
2856000000,0.99600747
2858000000,0.995980441
2860000000,0.994128285
2862000000,0.99233062
2864000000,0.987377831
2866000000,0.983776752
2868000000,0.983646029
2870000000,0.987947758
2872000000,0.992332108
2874000000,0.995020369
2876000000,0.996759822
2878000000,0.995676028
2880000000,0.996846317
2882000000,0.994815201
2884000000,0.989144672
2886000000,0.986226334
2888000000,0.985220434
2890000000,0.988815644
2892000000,0.992684899
2894000000,0.995615757
2896000000,0.9965322
2898000000,0.996200381
2900000000,0.996637316
2902000000,0.995232377
2904000000,0.995006741
2906000000,0.9955098
2908000000,0.995232375
2910000000,0.997542795
2912000000,0.99929114
2914000000,0.998516687
2916000000,0.998969842
2918000000,0.99997053
2920000000,0.998483213
2922000000,0.999786224
2924000000,1.000071175
2926000000,0.998741312
2928000000,0.999188458
2930000000,0.99884493
2932000000,0.99892299
2934000000,0.999546681
2936000000,0.998903553
2938000000,0.998339513
2940000000,0.999484307
2942000000,0.998646904
2944000000,0.999033904
2946000000,0.998151309
2948000000,0.997553096
2950000000,0.996183805
2952000000,0.992318145
2954000000,0.989535812
2956000000,0.98633418
2958000000,0.986537511
2960000000,0.989674288
2962000000,0.992235015
2964000000,0.99377737
2966000000,0.995025645
2968000000,0.997047612
2970000000,0.995775271
2972000000,0.993438324
2974000000,0.994591941
2976000000,0.996513191
2978000000,0.996685839
2980000000,0.99852542
2982000000,0.999273643
2984000000,0.998631295
2986000000,0.999392863
2988000000,1.001008964
2990000000,0.999776366
2992000000,0.99927463
2994000000,1.000077794
2996000000,0.999943533
2998000000,0.99937019
3000000000,0.999430853
3002000000,0.999090198
3004000000,0.99927711
3006000000,1.000417774
3008000000,1.000042235
3010000000,0.999916163
3012000000,1.000192008
3014000000,0.999731582
3016000000,1.000072549
3018000000,0.999661169
3020000000,0.999197275
3022000000,1.001107807
3024000000,1.000060736
3026000000,0.999508499
3028000000,1.000355584
3030000000,1.000121053
3032000000,1.000378454
3034000000,1.00098026
3036000000,1.000376387
3038000000,0.999846108
3040000000,0.999684927
3042000000,0.9992923
3044000000,1.000263531
3046000000,1.000019362
3048000000,0.999633125
3050000000,1.000551039
3052000000,1.000465308
3054000000,1.000226623
3056000000,0.999775512
3058000000,0.999940718
3060000000,1.000295336
3062000000,1.001010681
3064000000,1.000761847
3066000000,0.999019159
3068000000,1.000789781
3070000000,0.999676465
3072000000,1.000509598
3074000000,1.000101023
3076000000,1.001412004
3078000000,0.999830431
3080000000,0.999430059
3082000000,1.001345229
3084000000,0.999528614
3086000000,0.999380684
3088000000,0.999456718
3090000000,1.000581476
3092000000,1.000149119
3094000000,1.00072885
3096000000,0.99874474
3098000000,1.000386082
3100000000,1.000295414
