DEPTH,Ga,Si,O,C
6.37E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
6.44E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
6.51E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
6.58E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
6.65E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
6.72E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
6.79E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
6.86E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
6.93E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
7.00E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
