DEPTH         Ga           Si            O            C       
440010.E-03  0000.00E+00  0000.00E+00  0000.00E+00  1174.54E-07  
445510.E-03  0000.00E+00  0000.00E+00  0000.00E+00  9418.18E-08  
451010.E-03  0000.00E+00  0000.00E+00  0000.00E+00  7036.39E-08  
456510.E-03  0000.00E+00  0000.00E+00  0000.00E+00  5254.57E-08  
462010.E-03  0000.00E+00  0000.00E+00  0000.00E+00  3254.55E-08  
467510.E-03  0000.00E+00  0000.00E+00  0000.00E+00  2800.00E-08  
473010.E-03  0000.00E+00  0000.00E+00  0000.00E+00  2236.36E-08  
478510.E-03  0000.00E+00  0000.00E+00  0000.00E+00  1490.91E-08  
484010.E-03  0000.00E+00  0000.00E+00  0000.00E+00  9090.91E-09  
489510.E-03  0000.00E+00  0000.00E+00  0000.00E+00  7636.37E-09  
495010.E-03  0000.00E+00  0000.00E+00  0000.00E+00  4000.01E-09  
500510.E-03  0000.00E+00  0000.00E+00  0000.00E+00  4727.28E-09  
506010.E-03  0000.00E+00  0000.00E+00  0000.00E+00  2181.82E-09  
511510.E-03  0000.00E+00  0000.00E+00  0000.00E+00  9090.92E-10  
517010.E-03  0000.00E+00  0000.00E+00  0000.00E+00  1818.18E-09  
522510.E-03  0000.00E+00  0000.00E+00  0000.00E+00  4545.46E-09  
528010.E-03  0000.00E+00  0000.00E+00  0000.00E+00  5454.55E-10  
533510.E-03  0000.00E+00  0000.00E+00  0000.00E+00  1818.18E-10  
539010.E-03  0000.00E+00  0000.00E+00  0000.00E+00  0000.00E+00  
544510.E-03  0000.00E+00  0000.00E+00  0000.00E+00  0000.00E+00  
550010.E-03  0000.00E+00  0000.00E+00  0000.00E+00  0000.00E+00  

 To convert to Energy Lost - multiply by Average Binding Energy =  2.666667  eV/Vacancy
