DEPTH         Ga         Si          O          C    
246010.E-03  6.3034E+05  7.2667E+04  2.1233E+05  7.8634E+07
249010.E-03  5.8334E+05  6.8667E+04  1.9867E+05  7.2877E+07
252010.E-03  5.6601E+05  6.7667E+04  1.9300E+05  6.7646E+07
255010.E-03  5.3601E+05  6.3334E+04  1.9067E+05  6.2787E+07
258010.E-03  5.1268E+05  5.7667E+04  1.7500E+05  5.7942E+07
261010.E-03  4.7168E+05  4.5334E+04  1.7567E+05  5.3294E+07
264010.E-03  4.3567E+05  5.0000E+04  1.4800E+05  4.9100E+07
267010.E-03  4.1134E+05  4.9334E+04  1.5400E+05  4.5223E+07
270010.E-03  3.6801E+05  4.3667E+04  1.4100E+05  4.1442E+07
273010.E-03  3.3667E+05  3.6334E+04  1.4367E+05  3.7921E+07
276010.E-03  3.1600E+05  3.2334E+04  1.2600E+05  3.4549E+07
279010.E-03  2.8667E+05  2.7667E+04  1.1800E+05  3.1577E+07
282010.E-03  2.6267E+05  3.0000E+04  1.0500E+05  2.8657E+07
285010.E-03  2.4467E+05  2.4667E+04  9.1001E+04  2.6275E+07
288010.E-03  2.1633E+05  2.8334E+04  1.0133E+05  2.3695E+07
291010.E-03  1.8767E+05  2.3334E+04  7.9334E+04  2.1475E+07
294010.E-03  1.7333E+05  2.2000E+04  9.0001E+04  1.9295E+07
297010.E-03  1.4733E+05  1.9667E+04  8.4668E+04  1.6851E+07
300010.E-03  1.5033E+05  1.8000E+04  5.9667E+04  1.2682E+07
