DEPTH,Ga,Si,O,C
7.01E+00,0.00E+00,2.92E+07,3.33E+07,0.00E+00
1.40E+01,0.00E+00,3.78E+07,3.56E+07,0.00E+00
2.10E+01,5.71E+02,4.73E+07,4.62E+07,1.43E+02
2.80E+01,5.71E+02,5.58E+07,5.47E+07,0.00E+00
3.50E+01,1.14E+03,6.27E+07,6.18E+07,0.00E+00
4.20E+01,2.29E+03,6.91E+07,6.79E+07,0.00E+00
4.90E+01,4.86E+03,7.46E+07,7.35E+07,1.43E+02
5.60E+01,1.06E+04,7.99E+07,7.86E+07,0.00E+00
6.30E+01,1.81E+04,8.47E+07,8.35E+07,0.00E+00
7.00E+01,2.71E+04,8.91E+07,8.79E+07,0.00E+00
7.70E+01,3.90E+04,9.34E+07,9.22E+07,1.43E+02
8.40E+01,5.77E+04,9.74E+07,9.60E+07,1.43E+02
9.10E+01,7.69E+04,1.01E+08,9.95E+07,1.43E+02
9.80E+01,9.21E+04,1.04E+08,1.03E+08,2.86E+02
1.05E+02,1.26E+05,1.07E+08,1.06E+08,2.86E+02
1.12E+02,1.49E+05,1.10E+08,1.08E+08,4.29E+02
1.19E+02,1.82E+05,1.12E+08,1.10E+08,8.57E+02
1.26E+02,2.32E+05,1.13E+08,1.12E+08,1.57E+03
1.33E+02,2.50E+05,1.15E+08,1.13E+08,1.43E+03
1.40E+02,2.93E+05,1.15E+08,1.14E+08,3.43E+03
1.47E+02,3.14E+05,1.15E+08,1.14E+08,6.86E+03
1.54E+02,3.53E+05,1.15E+08,1.14E+08,1.01E+04
1.61E+02,3.96E+05,1.15E+08,1.13E+08,1.79E+04
1.68E+02,4.11E+05,1.13E+08,1.12E+08,3.99E+04
1.75E+02,4.37E+05,1.11E+08,1.10E+08,8.69E+04
1.82E+02,4.67E+05,1.09E+08,1.07E+08,2.17E+05
1.89E+02,4.97E+05,1.05E+08,1.03E+08,8.01E+05
1.96E+02,4.89E+05,9.72E+07,9.34E+07,5.17E+06
2.03E+02,4.69E+05,7.03E+07,7.26E+07,6.95E+07
2.10E+02,5.85E+05,1.13E+07,2.03E+07,2.03E+08
2.17E+02,6.53E+05,2.24E+06,4.72E+06,1.98E+08
2.24E+02,6.90E+05,1.06E+06,2.42E+06,1.79E+08
2.31E+02,7.04E+05,6.79E+05,1.55E+06,1.61E+08
2.38E+02,7.05E+05,4.72E+05,1.14E+06,1.45E+08
2.45E+02,6.89E+05,3.39E+05,8.11E+05,1.28E+08
2.52E+02,6.72E+05,2.49E+05,6.31E+05,1.12E+08
2.59E+02,6.28E+05,1.98E+05,5.06E+05,9.75E+07
2.66E+02,5.79E+05,1.55E+05,4.15E+05,8.38E+07
2.73E+02,5.32E+05,1.26E+05,3.34E+05,7.16E+07
2.80E+02,4.66E+05,9.59E+04,2.84E+05,6.04E+07
2.87E+02,4.14E+05,7.23E+04,2.39E+05,5.01E+07
2.94E+02,3.46E+05,5.64E+04,2.13E+05,4.09E+07
3.01E+02,2.80E+05,5.03E+04,1.79E+05,3.32E+07
3.08E+02,2.50E+05,3.97E+04,1.46E+05,2.68E+07
3.15E+02,1.84E+05,3.40E+04,1.28E+05,2.14E+07
3.22E+02,1.42E+05,2.19E+04,1.06E+05,1.70E+07
3.29E+02,1.09E+05,2.09E+04,8.63E+04,1.35E+07
3.36E+02,7.70E+04,1.37E+04,7.67E+04,1.07E+07
3.43E+02,5.90E+04,1.39E+04,6.94E+04,8.49E+06
3.50E+02,4.37E+04,1.00E+04,6.46E+04,6.85E+06
3.57E+02,2.83E+04,8.86E+03,5.29E+04,5.41E+06
3.64E+02,1.99E+04,7.71E+03,4.56E+04,4.16E+06
3.71E+02,1.30E+04,4.86E+03,3.67E+04,3.32E+06
3.78E+02,8.43E+03,3.71E+03,2.96E+04,2.62E+06
3.85E+02,5.00E+03,2.86E+03,2.61E+04,2.10E+06
3.92E+02,2.29E+03,1.57E+03,2.24E+04,1.64E+06
3.99E+02,2.14E+03,1.43E+03,1.77E+04,1.29E+06
4.06E+02,1.29E+03,1.14E+03,1.60E+04,1.08E+06
4.13E+02,7.14E+02,5.71E+02,1.49E+04,8.43E+05
4.20E+02,4.29E+02,1.29E+03,9.86E+03,6.70E+05
4.27E+02,2.86E+02,4.29E+02,8.71E+03,5.12E+05
4.34E+02,0.00E+00,1.43E+02,6.29E+03,4.23E+05
4.41E+02,1.43E+02,4.29E+02,5.29E+03,3.18E+05
4.48E+02,0.00E+00,0.00E+00,5.29E+03,2.47E+05
4.55E+02,0.00E+00,0.00E+00,3.43E+03,2.04E+05
4.62E+02,0.00E+00,1.43E+02,3.86E+03,1.47E+05
4.69E+02,0.00E+00,1.43E+02,2.29E+03,1.12E+05
4.76E+02,0.00E+00,0.00E+00,1.14E+03,9.33E+04
4.83E+02,0.00E+00,0.00E+00,1.43E+03,6.67E+04
4.90E+02,0.00E+00,0.00E+00,1.14E+03,4.70E+04
4.97E+02,0.00E+00,0.00E+00,2.86E+02,3.54E+04
5.04E+02,0.00E+00,0.00E+00,0.00E+00,2.24E+04
5.11E+02,0.00E+00,0.00E+00,1.43E+02,1.53E+04
5.18E+02,0.00E+00,0.00E+00,1.43E+02,9.43E+03
5.25E+02,0.00E+00,0.00E+00,1.43E+02,7.00E+03
5.32E+02,0.00E+00,0.00E+00,0.00E+00,7.29E+03
5.39E+02,0.00E+00,0.00E+00,0.00E+00,4.71E+03
5.46E+02,0.00E+00,0.00E+00,0.00E+00,5.71E+02
5.53E+02,0.00E+00,0.00E+00,0.00E+00,1.43E+02
5.60E+02,0.00E+00,0.00E+00,0.00E+00,1.43E+02
5.67E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
5.74E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
5.81E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
5.88E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
5.95E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
6.02E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
6.09E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
6.16E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
6.23E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
6.30E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
6.37E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
6.44E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
6.51E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
6.58E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
6.65E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
6.72E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
6.79E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
6.86E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
6.93E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
7.00E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
