DEPTH         Ga           Si            O            C       
600010.E-03  0000.00E+00  0000.00E+00  0000.00E+00  0000.00E+00  
607510.E-03  0000.00E+00  0000.00E+00  0000.00E+00  0000.00E+00  
615010.E-03  0000.00E+00  0000.00E+00  0000.00E+00  0000.00E+00  
622510.E-03  0000.00E+00  0000.00E+00  0000.00E+00  0000.00E+00  
630010.E-03  0000.00E+00  0000.00E+00  0000.00E+00  0000.00E+00  
637510.E-03  0000.00E+00  0000.00E+00  0000.00E+00  0000.00E+00  
645010.E-03  0000.00E+00  0000.00E+00  0000.00E+00  0000.00E+00  
652510.E-03  0000.00E+00  0000.00E+00  0000.00E+00  0000.00E+00  
660010.E-03  0000.00E+00  0000.00E+00  0000.00E+00  0000.00E+00  
667510.E-03  0000.00E+00  0000.00E+00  0000.00E+00  0000.00E+00  
675010.E-03  0000.00E+00  0000.00E+00  0000.00E+00  0000.00E+00  
682510.E-03  0000.00E+00  0000.00E+00  0000.00E+00  0000.00E+00  
690010.E-03  0000.00E+00  0000.00E+00  0000.00E+00  0000.00E+00  
697510.E-03  0000.00E+00  0000.00E+00  0000.00E+00  0000.00E+00  
705010.E-03  0000.00E+00  0000.00E+00  0000.00E+00  0000.00E+00  
712510.E-03  0000.00E+00  0000.00E+00  0000.00E+00  0000.00E+00  
720010.E-03  0000.00E+00  0000.00E+00  0000.00E+00  0000.00E+00  
727510.E-03  0000.00E+00  0000.00E+00  0000.00E+00  0000.00E+00  
735010.E-03  0000.00E+00  0000.00E+00  0000.00E+00  0000.00E+00  
742510.E-03  0000.00E+00  0000.00E+00  0000.00E+00  0000.00E+00  
750010.E-03  0000.00E+00  0000.00E+00  0000.00E+00  0000.00E+00  

 To convert to Energy Lost - multiply by Average Binding Energy =  2.666667  eV/Vacancy
