   DEPTH         Ga           Sn            C       
401000.E-05  6909.82E-05  9143.47E-04  0000.00E+00  
801000.E-05  5805.56E-05  1153.99E-03  0000.00E+00  
120100.E-04  1041.16E-04  1450.56E-03  0000.00E+00  
160100.E-04  9972.10E-05  1653.98E-03  0000.00E+00  
200100.E-04  1076.11E-04  1843.52E-03  0000.00E+00  
240100.E-04  1092.36E-04  2013.07E-03  0000.00E+00  
280100.E-04  1139.34E-04  2151.38E-03  0000.00E+00  
320100.E-04  1162.96E-04  2284.64E-03  0000.00E+00  
360100.E-04  1192.96E-04  2401.79E-03  0000.00E+00  
400100.E-04  1205.29E-04  2498.08E-03  0000.00E+00  
440100.E-04  1224.96E-04  2591.37E-03  0000.00E+00  
480100.E-04  1252.44E-04  2666.25E-03  0000.00E+00  
520100.E-04  1265.26E-04  2737.38E-03  0000.00E+00  
560100.E-04  1302.71E-04  2797.81E-03  0000.00E+00  
600100.E-04  1311.36E-04  2845.75E-03  0000.00E+00  
640100.E-04  1305.64E-04  2882.02E-03  0000.00E+00  
680100.E-04  1317.04E-04  2908.82E-03  0000.00E+00  
720100.E-04  1323.09E-04  2928.44E-03  0000.00E+00  
760100.E-04  1331.89E-04  2946.06E-03  0000.00E+00  
800100.E-04  1335.94E-04  2956.47E-03  0000.00E+00  
840100.E-04  1332.74E-04  2956.28E-03  0000.00E+00  
880100.E-04  1328.24E-04  2948.42E-03  0000.00E+00  
920100.E-04  1333.31E-04  2942.65E-03  0000.00E+00  
960100.E-04  1324.96E-04  2923.11E-03  0000.00E+00  
100010.E-03  1314.21E-04  2895.15E-03  0000.00E+00  
104010.E-03  1313.71E-04  2866.77E-03  0000.00E+00  
108010.E-03  1283.11E-04  2835.49E-03  0000.00E+00  
112010.E-03  1289.49E-04  2789.70E-03  0000.00E+00  
116010.E-03  1267.44E-04  2748.22E-03  0000.00E+00  
120010.E-03  1255.11E-04  2701.65E-03  0000.00E+00  
124010.E-03  1239.54E-04  2660.23E-03  0000.00E+00  
128010.E-03  1229.61E-04  2611.64E-03  0000.00E+00  
132010.E-03  1212.59E-04  2556.62E-03  0000.00E+00  
136010.E-03  1189.84E-04  2486.81E-03  0000.00E+00  
140010.E-03  1159.46E-04  2432.85E-03  0000.00E+00  
144010.E-03  1142.71E-04  2370.32E-03  0000.00E+00  
148010.E-03  1107.51E-04  2311.66E-03  0000.00E+00  
152010.E-03  1087.56E-04  2236.04E-03  0000.00E+00  
156010.E-03  1057.51E-04  2162.12E-03  0000.00E+00  
160010.E-03  1029.06E-04  2088.19E-03  0000.00E+00  
164010.E-03  9964.60E-05  2024.60E-03  0000.00E+00  
168010.E-03  9694.10E-05  1946.91E-03  0000.00E+00  
172010.E-03  9429.59E-05  1868.52E-03  0000.00E+00  
176010.E-03  9075.84E-05  1785.06E-03  0000.00E+00  
180010.E-03  8804.84E-05  1696.90E-03  0000.00E+00  
184010.E-03  8329.08E-05  1604.83E-03  0000.00E+00  
188010.E-03  7891.83E-05  1500.02E-03  0000.00E+00  
192010.E-03  7403.07E-05  1387.03E-03  0000.00E+00  
196010.E-03  6929.07E-05  1247.16E-03  0000.00E+00  
200010.E-03  6741.32E-05  1053.29E-03  0000.00E+00  
204010.E-03  2084.05E-04  0000.00E+00  1522.82E-03  
208010.E-03  1922.17E-04  0000.00E+00  1431.62E-03  
212010.E-03  1840.62E-04  0000.00E+00  1244.68E-03  
216010.E-03  1769.92E-04  0000.00E+00  1111.30E-03  
220010.E-03  1698.49E-04  0000.00E+00  1004.17E-03  
224010.E-03  1641.59E-04  0000.00E+00  9253.09E-04  
228010.E-03  1579.07E-04  0000.00E+00  8628.96E-04  
232010.E-03  1512.09E-04  0000.00E+00  8117.96E-04  
236010.E-03  1450.11E-04  0000.00E+00  7666.08E-04  
240010.E-03  1376.09E-04  0000.00E+00  7221.62E-04  
244010.E-03  1305.29E-04  0000.00E+00  6857.04E-04  
248010.E-03  1237.36E-04  0000.00E+00  6487.34E-04  
252010.E-03  1175.04E-04  0000.00E+00  6155.89E-04  
256010.E-03  1097.26E-04  0000.00E+00  5807.23E-04  
260010.E-03  1024.54E-04  0000.00E+00  5457.75E-04  
264010.E-03  9563.85E-05  0000.00E+00  5099.25E-04  
268010.E-03  8872.84E-05  0000.00E+00  4773.15E-04  
272010.E-03  8162.58E-05  0000.00E+00  4450.74E-04  
276010.E-03  7491.57E-05  0000.00E+00  4095.82E-04  
280010.E-03  6825.07E-05  0000.00E+00  3772.29E-04  
284010.E-03  6186.31E-05  0000.00E+00  3459.81E-04  
288010.E-03  5561.06E-05  0000.00E+00  3161.16E-04  
292010.E-03  4935.30E-05  0000.00E+00  2846.50E-04  
296010.E-03  4419.79E-05  0000.00E+00  2578.55E-04  
300010.E-03  3918.29E-05  0000.00E+00  2322.12E-04  
304010.E-03  3463.03E-05  0000.00E+00  2092.75E-04  
