DEPTH         Ga         Si          O          C    
251000.E-05  0.0000E+00  3.0111E+07  2.9305E+07  2.8000E+03
501000.E-05  4.0000E+02  2.9376E+07  4.2534E+07  4.0000E+03
751000.E-05  0.0000E+00  2.9175E+07  2.8057E+07  4.0000E+02
100100.E-04  0.0000E+00  3.4961E+07  3.2749E+07  1.2000E+03
125100.E-04  0.0000E+00  3.8988E+07  3.7186E+07  8.0001E+02
150100.E-04  0.0000E+00  4.2159E+07  4.0553E+07  1.6000E+03
175100.E-04  8.0001E+02  4.5472E+07  4.3945E+07  2.0000E+03
200100.E-04  0.0000E+00  4.8539E+07  4.7316E+07  1.2000E+03
225100.E-04  4.0000E+02  5.1179E+07  5.0139E+07  2.8000E+03
250100.E-04  4.0000E+02  5.4140E+07  5.3028E+07  3.6000E+03
275100.E-04  4.0000E+02  5.6516E+07  5.5746E+07  4.4000E+03
300100.E-04  8.0001E+02  5.9165E+07  5.8142E+07  5.2001E+03
325100.E-04  8.0001E+02  6.1640E+07  6.0771E+07  1.1200E+04
350100.E-04  8.0001E+02  6.4055E+07  6.2821E+07  6.8001E+03
375100.E-04  8.0001E+02  6.6162E+07  6.5181E+07  5.6001E+03
400100.E-04  3.2000E+03  6.8595E+07  6.7284E+07  9.2001E+03
425100.E-04  4.8000E+03  7.0421E+07  6.9406E+07  1.1200E+04
450100.E-04  2.4000E+03  7.2503E+07  7.1612E+07  1.2800E+04
475100.E-04  4.4000E+03  7.4711E+07  7.3409E+07  1.6000E+04
500100.E-04  6.4001E+03  7.6370E+07  7.4768E+07  2.3200E+04
525100.E-04  1.0400E+04  7.8087E+07  7.6881E+07  2.5200E+04
550100.E-04  1.3600E+04  7.9860E+07  7.8422E+07  2.8400E+04
575100.E-04  1.2800E+04  8.1359E+07  8.0426E+07  3.2800E+04
600100.E-04  1.5200E+04  8.3089E+07  8.2194E+07  4.0800E+04
625100.E-04  2.0000E+04  8.4662E+07  8.3481E+07  5.8401E+04
650100.E-04  2.1200E+04  8.6411E+07  8.4798E+07  7.0801E+04
675100.E-04  2.6400E+04  8.7912E+07  8.6565E+07  8.9601E+04
700100.E-04  2.6400E+04  8.9442E+07  8.7967E+07  1.2320E+05
725100.E-04  2.8000E+04  9.1282E+07  8.9505E+07  1.8360E+05
750100.E-04  3.7600E+04  9.2304E+07  9.0876E+07  2.0240E+05
775100.E-04  4.9201E+04  9.3375E+07  9.1963E+07  2.8080E+05
800100.E-04  4.5600E+04  9.4398E+07  9.2839E+07  3.8800E+05
825100.E-04  5.0001E+04  9.5377E+07  9.3459E+07  5.4320E+05
850100.E-04  7.2801E+04  9.6152E+07  9.4270E+07  8.6162E+05
875100.E-04  6.0001E+04  9.6487E+07  9.4625E+07  1.3297E+06
900100.E-04  7.6801E+04  9.6002E+07  9.3850E+07  2.3816E+06
925100.E-04  8.8801E+04  9.5604E+07  9.2431E+07  4.4344E+06
950100.E-04  8.8401E+04  9.2950E+07  8.8271E+07  9.0031E+06
975100.E-04  9.0401E+04  8.5811E+07  7.8839E+07  1.8527E+07
100010.E-03  8.1601E+04  6.8865E+07  6.0614E+07  3.7367E+07
102510.E-03  1.0840E+05  6.1999E+07  7.7313E+07  1.5159E+08
105010.E-03  1.3080E+05  2.2610E+07  3.7368E+07  2.1792E+08
107510.E-03  1.6560E+05  8.1751E+06  1.5154E+07  2.4805E+08
110010.E-03  1.7560E+05  4.1020E+06  8.2147E+06  2.5493E+08
112510.E-03  1.9680E+05  2.5608E+06  5.1150E+06  2.5635E+08
115010.E-03  2.0480E+05  1.8773E+06  3.7945E+06  2.5655E+08
117510.E-03  2.2680E+05  1.4125E+06  2.9527E+06  2.5534E+08
120010.E-03  2.7840E+05  1.1728E+06  2.3640E+06  2.5476E+08
122510.E-03  3.1480E+05  1.0056E+06  1.9869E+06  2.5400E+08
125010.E-03  3.3240E+05  8.3282E+05  1.7473E+06  2.5259E+08
127510.E-03  3.6120E+05  6.8801E+05  1.4625E+06  2.5198E+08
130010.E-03  3.7480E+05  6.2001E+05  1.2753E+06  2.5019E+08
132510.E-03  4.0160E+05  5.6880E+05  1.1084E+06  2.4891E+08
135010.E-03  4.4280E+05  4.7640E+05  1.0080E+06  2.4724E+08
137510.E-03  4.4520E+05  4.3080E+05  9.5723E+05  2.4600E+08
140010.E-03  4.8960E+05  4.0200E+05  8.3842E+05  2.4356E+08
142510.E-03  5.1880E+05  3.5400E+05  8.0042E+05  2.4220E+08
145010.E-03  5.6120E+05  3.2880E+05  6.8961E+05  2.3913E+08
147510.E-03  5.6760E+05  3.1200E+05  6.5921E+05  2.3670E+08
150010.E-03  5.8360E+05  2.7960E+05  6.1081E+05  2.3367E+08
152510.E-03  6.1521E+05  2.5960E+05  5.5640E+05  2.3060E+08
155010.E-03  6.3201E+05  2.4960E+05  5.1920E+05  2.2739E+08
157510.E-03  6.8681E+05  2.2000E+05  4.8600E+05  2.2410E+08
160010.E-03  6.6721E+05  2.1400E+05  4.4120E+05  2.2032E+08
162510.E-03  7.0641E+05  1.9120E+05  4.4640E+05  2.1588E+08
165010.E-03  7.2962E+05  1.9040E+05  3.9920E+05  2.1147E+08
167510.E-03  7.5682E+05  1.5080E+05  3.6160E+05  2.0722E+08
170010.E-03  7.4442E+05  1.4520E+05  3.6200E+05  2.0238E+08
172510.E-03  8.2482E+05  1.4080E+05  3.4280E+05  1.9726E+08
175010.E-03  8.0162E+05  1.3000E+05  3.1720E+05  1.9194E+08
177510.E-03  8.1442E+05  1.2480E+05  3.0520E+05  1.8652E+08
180010.E-03  8.7643E+05  1.1880E+05  2.6840E+05  1.8091E+08
182510.E-03  8.6242E+05  1.2080E+05  2.7760E+05  1.7584E+08
185010.E-03  8.8643E+05  1.0600E+05  2.3200E+05  1.6981E+08
187510.E-03  8.8243E+05  1.0560E+05  2.6200E+05  1.6369E+08
190010.E-03  8.6682E+05  8.4801E+04  2.2720E+05  1.5770E+08
192510.E-03  8.7203E+05  8.8401E+04  2.1960E+05  1.5179E+08
195010.E-03  8.7683E+05  9.8001E+04  1.8600E+05  1.4521E+08
197510.E-03  8.6162E+05  8.2801E+04  1.8800E+05  1.3951E+08
200010.E-03  8.7043E+05  8.1201E+04  1.7760E+05  1.3351E+08
202510.E-03  8.8843E+05  6.6801E+04  1.6640E+05  1.2790E+08
205010.E-03  8.1722E+05  6.8401E+04  1.7680E+05  1.2193E+08
207510.E-03  8.2722E+05  6.1201E+04  1.5720E+05  1.1604E+08
210010.E-03  8.4362E+05  6.1201E+04  1.5960E+05  1.1023E+08
212510.E-03  7.7122E+05  5.6401E+04  1.5320E+05  1.0492E+08
215010.E-03  7.4202E+05  5.3201E+04  1.4040E+05  9.9402E+07
217510.E-03  7.4322E+05  4.8001E+04  1.3680E+05  9.3619E+07
220010.E-03  7.3002E+05  5.0801E+04  1.3440E+05  8.8357E+07
222510.E-03  7.1281E+05  4.6400E+04  1.3200E+05  8.3598E+07
225010.E-03  6.8801E+05  4.3600E+04  1.2520E+05  7.8184E+07
227510.E-03  6.1721E+05  4.9601E+04  1.1640E+05  7.3336E+07
230010.E-03  6.0401E+05  3.8800E+04  1.1480E+05  6.8379E+07
232510.E-03  5.7640E+05  3.8400E+04  1.1320E+05  6.4110E+07
235010.E-03  5.4000E+05  3.8000E+04  9.8801E+04  6.0141E+07
237510.E-03  5.3520E+05  3.5600E+04  8.1201E+04  5.5930E+07
240010.E-03  4.8320E+05  3.1200E+04  8.5601E+04  5.2189E+07
242510.E-03  4.7560E+05  2.9600E+04  9.2401E+04  4.7939E+07
245010.E-03  4.2360E+05  2.5200E+04  8.4001E+04  4.3848E+07
247510.E-03  4.0600E+05  2.4800E+04  7.2801E+04  3.8904E+07
250010.E-03  3.5760E+05  2.2000E+04  6.6401E+04  2.9913E+07
