
   TARGET    
   DEPTH         Ga           Si            O            C       
   (Ang.)     Knock-Ons    Vacancies    Vacancies    Vacancies   
-----------  -----------  -----------  -----------  -----------  
249610.E-03  5259.89E-06  0000.00E+00  0000.00E+00  1230.82E-04  
252810.E-03  5259.89E-06  0000.00E+00  0000.00E+00  1325.49E-04  
256010.E-03  2103.96E-06  0000.00E+00  0000.00E+00  7679.45E-05  
259210.E-03  1051.98E-06  0000.00E+00  0000.00E+00  6417.07E-05  
262410.E-03  2103.96E-06  0000.00E+00  0000.00E+00  5680.69E-05  
265610.E-03  2103.96E-06  0000.00E+00  0000.00E+00  3471.53E-05  
268810.E-03  2103.96E-06  0000.00E+00  0000.00E+00  4628.71E-05  
272010.E-03  1051.98E-06  0000.00E+00  0000.00E+00  2629.95E-05  
275210.E-03  2103.96E-06  0000.00E+00  0000.00E+00  6943.06E-05  
278410.E-03  2103.96E-06  0000.00E+00  0000.00E+00  6101.48E-05  
281610.E-03  2103.96E-06  0000.00E+00  0000.00E+00  5154.70E-05  
284810.E-03  1051.98E-06  0000.00E+00  0000.00E+00  4207.92E-05  
288010.E-03  1051.98E-06  0000.00E+00  0000.00E+00  3576.73E-05  
291210.E-03  0000.00E+00  0000.00E+00  0000.00E+00  2840.34E-05  
294410.E-03  0000.00E+00  0000.00E+00  0000.00E+00  1998.76E-05  
297610.E-03  0000.00E+00  0000.00E+00  0000.00E+00  1683.17E-05  
300810.E-03  0000.00E+00  0000.00E+00  0000.00E+00  1577.97E-05  
304010.E-03  0000.00E+00  0000.00E+00  0000.00E+00  1051.98E-05  
307210.E-03  0000.00E+00  0000.00E+00  0000.00E+00  1051.98E-05  
310410.E-03  0000.00E+00  0000.00E+00  0000.00E+00  1262.37E-05  
313610.E-03  0000.00E+00  0000.00E+00  0000.00E+00  7363.85E-06  
316810.E-03  0000.00E+00  0000.00E+00  0000.00E+00  1472.77E-05  
320010.E-03  0000.00E+00  0000.00E+00  0000.00E+00  1683.17E-05  

 To convert to Energy Lost - multiply by Average Binding Energy =  2.666667  eV/Vacancy
