
   DEPTH         Ga         Si          O          C    
   (Ang.)       Ions     Tgt. Atoms  Tgt. Atoms  Tgt. Atoms
-----------  ----------  ----------  ----------  ----------
256010.E-03  0.0000E+00  0.0000E+00  0.0000E+00  1.3403E+07
259210.E-03  1.2887E+05  0.0000E+00  1.2887E+05  1.1985E+07
262410.E-03  1.2887E+05  0.0000E+00  0.0000E+00  6.3147E+06
265610.E-03  0.0000E+00  0.0000E+00  0.0000E+00  5.5415E+06
268810.E-03  1.2887E+05  0.0000E+00  0.0000E+00  5.0260E+06
272010.E-03  0.0000E+00  0.0000E+00  0.0000E+00  4.8971E+06
275210.E-03  0.0000E+00  0.0000E+00  0.0000E+00  7.2168E+06
278410.E-03  0.0000E+00  0.0000E+00  0.0000E+00  6.4436E+06
281610.E-03  0.0000E+00  0.0000E+00  0.0000E+00  4.6394E+06
284810.E-03  0.0000E+00  0.0000E+00  0.0000E+00  5.9281E+06
288010.E-03  0.0000E+00  0.0000E+00  0.0000E+00  5.4126E+06
291210.E-03  0.0000E+00  0.0000E+00  0.0000E+00  5.6704E+06
294410.E-03  1.2887E+05  0.0000E+00  0.0000E+00  3.0929E+06
297610.E-03  0.0000E+00  0.0000E+00  0.0000E+00  1.2887E+06
300810.E-03  0.0000E+00  0.0000E+00  0.0000E+00  1.2887E+06
304010.E-03  0.0000E+00  0.0000E+00  0.0000E+00  1.9331E+06
307210.E-03  0.0000E+00  0.0000E+00  0.0000E+00  1.1598E+06
310410.E-03  0.0000E+00  0.0000E+00  0.0000E+00  1.2887E+06
313610.E-03  0.0000E+00  0.0000E+00  0.0000E+00  1.0310E+06
316810.E-03  0.0000E+00  0.0000E+00  0.0000E+00  1.1598E+06
320010.E-03  0.0000E+00  0.0000E+00  0.0000E+00  1.2887E+06
