xdata,ydata
2942000000,0.999881337
2943000000,1.000565153
2944000000,1.000104778
2945000000,1.000107663
2946000000,1.000357603
2947000000,0.999819386
2948000000,0.999698763
2949000000,1.000300127
2950000000,0.998960118
2951000000,1.000179699
2952000000,1.000091221
2953000000,1.000521533
2954000000,0.999726468
2955000000,0.999832273
2956000000,0.999755984
2957000000,1.00074651
2958000000,0.999886072
2959000000,0.999865281
2960000000,1.000113768
2961000000,1.000014008
2962000000,0.999890804
2963000000,0.999882875
2964000000,0.99996767
2965000000,0.999648898
2966000000,1.000799831
2967000000,0.99995429
2968000000,1.001027814
2969000000,0.999845798
2970000000,0.999563633
2971000000,1.000572309
2972000000,0.998914392
2973000000,1.000522975
2974000000,0.999822371
2975000000,0.999341894
2976000000,0.999242999
2977000000,0.999672175
2978000000,1.000132192
2979000000,0.999480356
2980000000,1.000537376
2981000000,1.00040667
2982000000,0.999753125
2983000000,0.999969453
2984000000,1.000108975
2985000000,0.999700937
2986000000,0.999657525
2987000000,1.00034727
2988000000,0.999576934
2989000000,1.00044376
2990000000,1.000453903
2991000000,0.999860436
2992000000,1.000216468
2993000000,0.999783092
2994000000,1.000187544
2995000000,0.999983759
2996000000,1.000130824
2997000000,0.999878546
2998000000,0.999623676
2999000000,1.000028635
3000000000,1.000172582
3001000000,1.00072822
3002000000,1.000434845
3003000000,0.999658918
3004000000,1.000297267
3005000000,0.999286217
3006000000,1.000295346
3007000000,0.99964981
3008000000,1.00078754
3009000000,1.000064202
3010000000,1.000288846
3011000000,0.99959941
3012000000,1.000130824
3013000000,1.00080307
3014000000,1.00100055
3015000000,0.999769616
3016000000,0.999764653
3017000000,0.999897547
3018000000,1.000211785
3019000000,1.000376069
3020000000,0.99982391
3021000000,0.999159651
3022000000,0.99979236
3023000000,0.999635196
3024000000,0.99983226
3025000000,0.99955331
3026000000,0.999837161
3027000000,0.999403096
3028000000,1.000417421
3029000000,0.999739464
3030000000,0.999980136
3031000000,0.999519627
3032000000,0.999470583
3033000000,0.999751511
3034000000,1.000266137
3035000000,0.999823894
3036000000,1.000297672
3037000000,0.99964183
3038000000,0.999899903
3039000000,0.999511014
3040000000,1.000576267
3041000000,1.000493208
3042000000,0.999817503
3043000000,0.999626979
3044000000,1.000105784
3045000000,0.999882386
3046000000,1.000215748
3047000000,0.999819718
3048000000,1.000363239
3049000000,1.000157005
3050000000,1.000054662
3051000000,0.999979696
3052000000,1.000375937
3053000000,1.000526722
3054000000,0.99983097
3055000000,0.999465901
3056000000,0.999677582
3057000000,1.000073883
3058000000,1.00003517
3059000000,0.999808384
3060000000,1.000047962
3061000000,0.999801253
3062000000,0.999877656
3063000000,0.999487949
3064000000,1.000084015
3065000000,1.000314333
3066000000,0.999740468
3067000000,1.000335002
3068000000,1.000192043
3069000000,1.000279685
3070000000,1.000176034
3071000000,1.000033436
3072000000,1.000805312
3073000000,0.99975396
3074000000,0.99971082
3075000000,1.000359148
3076000000,1.00054835
3077000000,0.999664311
3078000000,1.000588548
3079000000,0.999797908
3080000000,0.999645345
3081000000,1.000123072
3082000000,0.999921863
3083000000,0.999554407
3084000000,1.000218132
3085000000,0.999850481
3086000000,1.000436053
3087000000,1.000039843
3088000000,0.999677748
3089000000,1.000704625
3090000000,1.000071058
3091000000,0.999870171
3092000000,0.999627437
3093000000,1.000014509
3094000000,1.000590031
3095000000,1.000158368
3096000000,0.999564167
3097000000,1.000149791
3098000000,0.999727024
3099000000,0.9995855
3100000000,1.000200307
