xdata,ydata
2808000000,1.000540755
2809000000,1.000067158
2810000000,0.998728819
2811000000,1.000010587
2812000000,0.999018108
2813000000,0.996518149
2814000000,0.996511052
2815000000,0.995564928
2816000000,0.996403529
2817000000,0.998539222
2818000000,0.996695773
2819000000,0.997672868
2820000000,0.996041007
2821000000,0.997000861
2822000000,0.998007266
2823000000,0.999586235
2824000000,0.997562766
2825000000,0.997854033
2826000000,0.997995705
2827000000,0.999056487
2828000000,0.997532189
2829000000,0.997861855
2830000000,0.996639012
2831000000,0.99728236
2832000000,0.996079114
2833000000,0.994786684
2834000000,0.993288863
2835000000,0.993577304
2836000000,0.991343535
2837000000,0.991835126
2838000000,0.991077026
2839000000,0.992127424
2840000000,0.992952722
2841000000,0.994743889
2842000000,0.99246656
2843000000,0.994502929
2844000000,0.996004554
2845000000,0.996612816
2846000000,0.995887575
2847000000,0.997260014
2848000000,0.99703375
2849000000,0.995103878
2850000000,0.995326211
2851000000,0.996223192
2852000000,0.995145179
2853000000,0.994085076
2854000000,0.993881953
2855000000,0.99160352
2856000000,0.990794112
2857000000,0.993045979
2858000000,0.99254808
2859000000,0.993657123
2860000000,0.993404332
2861000000,0.993570465
2862000000,0.994270562
2863000000,0.994368371
2864000000,0.994385357
2865000000,0.995289536
2866000000,0.995158886
2867000000,0.99516953
2868000000,0.9982221
2869000000,0.995962683
2870000000,0.997396131
2871000000,0.997627635
2872000000,0.996804211
2873000000,0.997637108
2874000000,0.997622225
2875000000,0.997042532
2876000000,0.99711062
2877000000,0.995385884
2878000000,0.995156096
2879000000,0.994800947
2880000000,0.995526156
2881000000,0.995258891
2882000000,0.994956559
2883000000,0.992924295
2884000000,0.995387361
2885000000,0.992868789
2886000000,0.994557132
2887000000,0.993529082
2888000000,0.994560873
2889000000,0.99443022
2890000000,0.994914373
2891000000,0.997320821
2892000000,0.997523132
2893000000,0.99786414
2894000000,0.997584007
2895000000,0.998117284
2896000000,0.998653158
2897000000,0.998490362
2898000000,0.997494992
2899000000,0.995946279
2900000000,0.996646602
2901000000,0.996472618
2902000000,0.99564896
2903000000,0.994308462
2904000000,0.993947903
2905000000,0.993247195
2906000000,0.995143809
2907000000,0.995869958
2908000000,0.994172867
2909000000,0.996772027
2910000000,0.998083999
2911000000,0.997046965
2912000000,0.997420748
2913000000,0.998180813
2914000000,0.997705425
2915000000,0.999550818
2916000000,0.998165832
2917000000,0.997843343
2918000000,0.998026889
2919000000,0.998246855
2920000000,0.998191739
2921000000,0.99821766
2922000000,0.996975121
2923000000,0.997497597
2924000000,0.996233592
2925000000,0.997129843
2926000000,0.997954787
2927000000,0.997685138
2928000000,0.997701229
2929000000,0.999062314
2930000000,0.999572692
2931000000,0.998712859
2932000000,0.997819483
2933000000,0.999401353
2934000000,0.999676674
2935000000,0.999007892
2936000000,0.999556442
2937000000,0.998870087
2938000000,0.999600004
2939000000,1.000344892
2940000000,0.999001969
2941000000,1.000239279
2942000000,1.00015623
2943000000,0.999167702
2944000000,0.999407778
2945000000,1.000033297
2946000000,0.999618185
2947000000,0.998469287
2948000000,1.000598311
2949000000,0.999936017
2950000000,0.999917345
2951000000,0.999524882
2952000000,1.000386076
2953000000,1.000851986
2954000000,1.000287795
2955000000,0.998686828
2956000000,1.000415635
2957000000,0.999139122
2958000000,0.999224055
2959000000,1.000762593
2960000000,0.998879544
2961000000,0.998655887
2962000000,1.000405057
2963000000,0.999804272
2964000000,0.999211385
2965000000,1.001196093
2966000000,1.000182648
2967000000,0.999430327
2968000000,0.999841472
2969000000,1.000190028
2970000000,0.999950599
2971000000,1.000345095
2972000000,0.999365519
2973000000,0.999932914
2974000000,0.998964541
2975000000,0.999667001
2976000000,0.999856118
2977000000,0.999447327
2978000000,1.00038898
2979000000,0.999800666
2980000000,1.000776609
2981000000,1.00085785
2982000000,0.999975879
2983000000,1.000290402
2984000000,0.999544433
2985000000,1.000640081
2986000000,1.000422123
2987000000,0.999958608
2988000000,1.001063625
2989000000,0.999879756
2990000000,1.001149328
2991000000,0.99966801
2992000000,0.999462344
2993000000,0.999416447
2994000000,0.999643537
2995000000,1.000099859
2996000000,1.00079804
2997000000,0.999412948
2998000000,0.999762382
2999000000,0.99951741
3000000000,1.000394112
3001000000,1.000514481
3002000000,1.000725976
3003000000,0.999966632
3004000000,1.000221687
3005000000,0.999770526
3006000000,1.000633014
3007000000,0.999783618
3008000000,1.000194444
3009000000,0.999800088
3010000000,0.999459277
3011000000,1.000458305
3012000000,0.999731632
3013000000,0.99990866
3014000000,0.999968058
3015000000,0.999059135
3016000000,0.999717193
3017000000,1.000597452
3018000000,1.000013424
3019000000,1.000345074
3020000000,0.99895242
3021000000,0.999223929
3022000000,0.999328373
3023000000,0.999659073
3024000000,0.998743533
3025000000,1.000175597
3026000000,1.000190894
3027000000,1.000491608
3028000000,0.999582656
3029000000,1.000487075
3030000000,0.999748402
3031000000,0.99965009
3032000000,0.999503166
3033000000,0.999790872
3034000000,1.000103504
3035000000,0.999739567
3036000000,1.000748678
3037000000,0.998991103
3038000000,1.00034518
3039000000,1.000503457
3040000000,1.000375304
3041000000,1.000094465
3042000000,0.999652676
3043000000,1.000267137
3044000000,0.999470546
3045000000,0.999939225
3046000000,0.999720512
3047000000,1.000551068
3048000000,1.000432971
3049000000,1.000463481
3050000000,1.000199598
3051000000,0.999586803
3052000000,1.000277235
3053000000,1.000239194
3054000000,0.999651971
3055000000,1.00025674
3056000000,0.999870771
3057000000,1.000137445
3058000000,1.000411556
3059000000,1.000553697
3060000000,0.999995117
3061000000,0.999919308
3062000000,1.000096026
3063000000,1.000336892
3064000000,0.999712566
3065000000,1.000244907
3066000000,1.000698952
3067000000,1.000733437
3068000000,1.000086306
3069000000,0.999817344
3070000000,0.999828674
3071000000,1.000078033
3072000000,0.999780396
3073000000,1.000188646
3074000000,0.999910092
3075000000,0.999975929
3076000000,0.999602576
3077000000,0.999431134
3078000000,0.999085812
3079000000,0.999753796
3080000000,0.999845671
3081000000,0.999704717
3082000000,1.000012197
3083000000,1.000433828
3084000000,0.999839731
3085000000,1.000110081
3086000000,0.99986086
3087000000,1.000758564
3088000000,0.999792957
3089000000,0.998988964
3090000000,1.000792226
3091000000,1.000031868
3092000000,1.000646773
3093000000,1.000430912
3094000000,1.000010078
3095000000,0.999903522
3096000000,0.999161682
3097000000,0.999305854
3098000000,1.000030316
3099000000,0.999594467
3100000000,1.000602831
