W,I
550.046521001757,265
550.13451268730194,260
550.22250390041143,299
550.31049464090393,247
550.39848490859765,261
550.486474703311,272
550.57446402486255,284
550.66245287307038,261
550.750441247753,299
550.83842914872889,300
550.92641657581623,268
551.01440352883355,298
551.10239000759918,288
551.19037601193168,286
551.27836154164925,284
551.36634659657034,312
551.45433117651339,274
551.542315281297,296
551.63029891073927,278
551.71828206465887,306
551.80626474287419,318
551.89424694520358,323
551.98222867146558,317
552.07020992147864,325
552.15819069506108,300
552.24617099203147,317
552.33415081220824,320
552.42213015541,309
552.510109021455,323
552.598087410162,308
552.68606532134913,312
552.77404275483525,316
552.86201971043852,328
552.94999618797772,336
553.037972187271,329
553.12594770813735,333
553.21392275039477,316
553.30189731386224,347
553.389871398358,352
553.47784500370074,328
553.56581812970876,336
553.65379077620094,343
553.74176294299548,345
553.82973462991117,384
553.91770583676634,361
554.00567656337978,370
554.09364680956992,358
554.18161657515532,359
554.26958585995465,334
554.35755466378657,339
554.4455229864692,374
554.53349082782177,368
554.62145818766237,381
554.70942506580991,377
554.79739146208283,390
554.88535737629968,379
554.97332280827925,416
555.06128775784,421
555.14925222480065,386
555.23721620897993,391
555.32517971019615,371
555.41314272826833,430
555.50110526301478,418
555.58906731425418,413
555.67702888180554,416
555.76498996548719,425
555.85295056511791,393
555.94091068051625,420
556.0288703115009,439
556.11682945789073,438
556.20478811950431,457
556.2927462961602,423
556.38070398767729,413
556.46866119387414,426
556.55661791456942,432
556.6445741495819,441
556.73252989873038,453
556.8204851618334,472
556.90843993871,476
556.99639422917846,421
557.08434803305784,444
557.17230135016678,480
557.26025418032407,460
557.34820652334838,456
557.4361583790585,443
557.524109747273,485
557.61206062781093,489
557.70001102049093,502
557.78796092513176,480
557.8759103415523,461
557.96385926957112,504
558.05180770900722,501
558.13975565967928,525
558.22770312140619,513
558.31565009400663,486
558.40359657729948,503
558.49154257110342,501
558.57948807523746,504
558.6674330895205,546
558.75537761377086,544
558.843321647808,522
558.93126519145039,510
559.0192082445169,556
559.10715080682644,561
559.195092878198,523
559.28303445845029,582
559.37097554740194,568
559.45891614487221,565
559.54685625067987,573
559.63479586464359,560
559.7227349865824,576
559.8106736163154,616
559.898611753661,572
559.98654939843857,601
560.07448655046664,580
560.16242320956439,607
560.2503593755506,609
560.33829504824428,581
560.4262302274642,624
560.5141649130295,632
560.602099104759,656
560.69003280247125,591
560.777966005986,649
560.86589871512149,622
560.95383092969712,647
561.04176264953162,668
561.129693874444,647
561.21762460425327,669
561.30555483877833,650
561.39348457783808,648
561.48141382125175,661
561.56934256883824,684
561.65727082041644,720
561.74519857580538,694
561.83312583482416,710
561.9210525972918,681
562.008978863027,713
562.09690463184916,735
562.18482990357722,737
562.27275467803,745
562.36067895502674,735
562.44860273438644,701
562.53652601592808,734
562.62444879947088,733
562.71237108483365,722
562.8002928718355,741
562.88821416029566,724
562.976134950033,773
563.06405524086688,759
563.15197503261606,773
563.23989432509973,803
563.3278131181371,813
563.4157314115472,814
563.503649205149,798
563.59156649876172,782
563.67948329220462,803
563.76739958529652,830
563.85531537785675,819
563.94323066970435,810
564.03114546065842,796
564.1190597505381,838
564.20697353916262,841
564.2948868263511,859
564.38279961192279,825
564.47071189569647,842
564.55862367749171,860
564.64653495712753,903
564.73444573442293,885
564.82235600919751,889
564.91026578127014,901
564.99817505046,907
565.08608381658644,904
565.17399207946846,916
565.26189983892539,923
565.34980709477645,880
565.43771384684089,924
565.52562009493772,931
565.61352583888629,949
565.701431078506,983
565.78933581361593,944
565.877240044035,932
565.965143769583,962
566.05304699007911,962
566.14094970534234,949
566.22885191519185,1039
566.31675361944724,966
566.40465481792762,951
566.49255551045223,988
566.58045569684054,974
566.66835537691156,1005
566.75625455048475,1020
566.84415321737924,1006
566.93205137741461,1031
567.01994903041,1065
567.10784617618469,1043
567.19574281455823,1074
567.28363894534948,1068
567.37153456837825,1066
567.45942968346367,1061
567.547324290425,1071
567.63521838908161,1031
567.723111979253,1102
567.81100506075836,1078
567.898897633417,1072
567.98678969704861,1089
568.07468125147227,1046
568.16257229650751,1115
568.25046283197344,1139
568.33835285768987,1129
568.4262423734757,1123
568.51413137915074,1167
568.60201987453422,1134
568.68990785944538,1133
568.77779533370392,1141
568.8656822971293,1184
568.95356874954052,1166
569.0414546907574,1195
569.12934012059918,1181
569.21722503888543,1215
569.30510944543551,1240
569.39299334006876,1233
569.48087672260488,1223
569.56875959286322,1248
569.65664195066313,1258
569.74452379582419,1287
569.832405128166,1292
569.92028594750764,1354
570.008166253669,1329
570.09604604646938,1364
570.1839253257283,1345
570.27180409126527,1331
570.35968234289976,1381
570.44756008045135,1398
570.53543730373951,1396
570.62331401258382,1389
570.71119020680374,1444
570.79906588621884,1441
570.88694105064849,1471
570.9748156999126,1491
571.0626898338304,1554
571.15056345222149,1494
571.23843655490543,1466
571.326309141702,1501
571.41418121243055,1591
571.50205276691065,1587
571.58992380496193,1609
571.677794326404,1624
571.76566433105643,1672
571.85353381873881,1659
571.94140278927068,1710
572.02927124247174,1742
572.11713917816155,1762
572.20500659615982,1846
572.292873496286,1788
572.38073987835992,1888
572.46860574220113,1859
572.55647108762912,1933
572.64433591446368,1985
572.7322002225244,2064
572.820064011631,2094
572.90792728160318,2190
572.99579003226052,2235
573.08365226342255,2403
573.1715139749092,2572
573.25937516654,2783
573.34723583813479,3047
573.435095989513,3602
573.52295562049449,4641
573.610814730899,7621
573.69867332054628,19327
573.78653138925574,54039
573.87438893684737,64943
573.96224596314084,64941
574.05010246795587,62810
574.13795845111213,27164
574.22581391242943,11041
574.31366885172758,5784
574.40152326882617,4140
574.4893771635451,3589
574.57723053570385,3337
574.66508338512267,3288
574.75293571162081,3324
574.84078751501852,3221
574.92863879513527,3178
575.01648955179087,3233
575.10433978480512,3240
575.19218949399806,3311
575.28003867918915,3297
575.36788734019831,3304
575.45573547684546,3435
575.54358308895041,3492
575.63143017633286,3505
575.71927673881271,3506
575.80712277620978,3662
575.894968288344,3722
575.98281327503514,3718
576.07065773610293,3860
576.15850167136739,3995
576.24634508064844,3944
576.33418796376566,3979
576.42203032053919,4038
576.50987215078885,4151
576.59771345433444,4107
576.68555423099588,4314
576.77339448059331,4166
576.86123420294609,4260
576.9490733978746,4229
577.03691206519863,4219
577.12475020473812,4184
577.21258781631275,4113
577.30042489974267,4080
577.38826145484791,4140
577.47609748144828,4036
577.56393297936347,3932
577.65176794841386,4006
577.739602388419,3866
577.82743629919923,3911
577.91526968057428,3952
578.00310253236432,3814
578.09093485438916,3696
578.17876664646872,3661
578.26659790842314,3545
578.35442864007234,3521
578.44225884123637,3479
578.530088511735,3421
578.61791765138855,3461
578.705746260017,3379
578.79357433744019,3335
578.88140188347813,3218
578.9692288979511,3230
579.057055380679,3164
579.14488133148188,3214
579.23270675017955,3063
579.32053163659248,3062
579.40835599054037,3024
579.49617981184349,3029
579.58400310032187,2978
579.67182585579565,3013
579.75964807808475,2927
579.84746976700933,2959
579.93529092238953,2963
580.02311154404515,2892
580.11093163179692,2923
580.19875118546429,2903
580.28657020486764,2840
580.37438868982713,2872
580.46220664016289,2839
580.550024055695,2881
580.63784093624361,2749
580.72565728162863,2846
580.81347309167074,2815
580.90128836618942,2751
580.98910310500537,2756
581.07691730793852,2756
581.16473097480912,2847
581.25254410543721,2798
581.340356699643,2822
581.42816875724691,2849
581.5159802780687,2793
581.6037912619289,2844
581.69160170864757,2781
581.779411618045,2768
581.86722098994142,2845
581.95502982415678,2837
582.04283812051153,2856
582.13064587882593,2896
582.21845309892024,2847
582.30625978061448,2844
582.394065923729,2819
582.48187152808418,2891
582.56967659350016,2866
582.65748111979713,2894
582.74528510679545,2902
582.83308855431528,2952
582.92089146217711,2933
583.00869383020108,2903
583.09649565820735,2936
583.18429694601639,3016
583.27209769344859,2993
583.35989790032409,2930
583.44769756646315,3010
583.53549669168626,3013
583.62329527581358,3074
583.71109331866546,3076
583.79889082006241,3060
583.88668777982457,3073
583.97448419777231,3128
584.06228007372613,3083
584.15007540750616,3071
584.2378701989328,3132
584.32566444782663,3104
584.4134581540078,3115
584.50125131729692,3115
584.589043937514,3206
584.67683601447959,3159
584.76462754801435,3124
584.85241853793832,3138
584.940208984072,3151
585.027998886236,3212
585.11578824425044,3230
585.20357705793583,3147
585.29136532711289,3194
585.37915305160152,3249
585.46694023122257,3312
585.55472686579628,3270
585.64251295514327,3306
585.7302984990838,3274
585.81808349743858,3317
585.90586795002775,3313
585.993651856672,3375
586.08143521719182,3317
586.16921803140747,3418
586.2570002991398,3398
586.344782020209,3428
586.4325631944356,3415
586.52034382164027,3478
586.60812390164324,3485
586.69590343426535,3529
586.783682419327,3512
586.87146085664858,3535
586.9592387460508,3521
587.04701608735411,3557
587.13479288037911,3560
587.22256912494629,3570
587.31034482087614,3528
587.39811996798949,3531
587.48589456610659,3744
587.57366861504806,3729
587.66144211463472,3671
587.749215064687,3760
587.83698746502535,3654
587.92475931547051,3762
588.01253061584316,3751
588.10030136596379,3660
588.188071565653,3845
588.27584121473137,3758
588.36361031301965,3732
588.45137886033842,3786
588.53914685650818,3803
588.62691430134987,3844
588.714681194684,3811
588.80244753633087,3821
588.89021332611173,3896
588.97797856384682,3867
589.06574324935684,3788
589.15350738246275,3880
589.2412709629848,3911
589.32903399074416,3899
589.41679646556111,3979
589.50455838725657,3908
589.59231975565115,3870
589.68008057056568,3920
589.76784083182065,3878
589.85560053923689,3891
589.94335969263511,3983
590.03111829183615,3929
590.11887633666072,3997
590.20663382692942,3894
590.29439076246308,3952
590.38214714308242,3916
590.46990296860815,3906
590.55765823886134,3916
590.64541295366223,3934
590.73316711283212,3970
590.82092071619149,3879
590.90867376356118,3848
590.996426254762,3885
591.08417818961482,3902
591.1719295679402,3932
591.25968038955921,3896
591.34743065429268,3996
591.43518036196122,3896
591.52292951238576,3916
591.61067810538714,3971
591.69842614078618,3905
591.78617361840372,3958
591.87392053806059,3811
591.96166689957772,3960
592.049412702776,3948
592.137157947476,3956
592.224902633499,3969
592.31264676066564,3886
592.4003903287969,3894
592.48813333771352,4010
592.57587578723644,3922
592.66361767718672,3941
592.75135900738519,3919
592.83909977765268,3889
592.92683998781013,3857
593.01457963767848,4003
593.10231872707868,3884
593.19005725583168,3886
593.2777952237584,3924
593.3655326306797,3900
593.45326947641661,3996
593.5410057607902,3910
593.62874148362118,3881
593.71647664473085,3936
593.80421124393979,3996
593.8919452810693,3948
593.97967875594009,3936
594.06741166837344,3924
594.15514401819019,4053
594.24287580521138,3933
594.330607029258,4029
594.41833769015113,4027
594.50606778771157,4016
594.59379732176058,3933
594.6815262921192,4096
594.76925469860839,4018
594.85698254104921,4018
594.94470981926258,3953
595.0324365330697,3976
595.12016268229161,3998
595.20788826674948,3910
595.295613286264,3945
595.38333774065677,4027
595.47106162974842,3946
595.55878495336037,4000
595.64650771131357,3938
595.73422990342908,4021
595.82195152952818,4018
595.90967258943181,4087
595.997393082961,4117
596.08511300993712,4065
596.17283237018125,4160
596.26055116351438,4086
596.34826938975777,4085
596.43598704873261,4111
596.52370414026,3966
596.61142066416085,4131
596.69913662025681,3991
596.78685200836867,4087
596.87456682831771,4131
596.96228107992522,4095
597.04999476301236,4117
597.13770787740009,4161
597.22542042291,4152
597.313132399363,4120
597.40084380658038,4099
597.48855464438327,4210
