DEPTH         Ga         Si          O          C    
697010.E-03  2.4706E+03  0.0000E+00  1.6471E+03  2.6721E+06
705510.E-03  9.4119E+02  3.5294E+02  1.4118E+03  2.3586E+06
714010.E-03  1.0588E+03  0.0000E+00  8.2354E+02  2.0354E+06
722510.E-03  3.5294E+02  1.1765E+02  2.1177E+03  1.8264E+06
731010.E-03  5.8824E+02  1.1765E+02  1.6471E+03  1.6423E+06
739510.E-03  2.3530E+02  1.1765E+02  9.4119E+02  1.4548E+06
748010.E-03  2.3530E+02  1.1765E+02  8.2354E+02  1.2877E+06
756510.E-03  0.0000E+00  1.1765E+02  8.2354E+02  1.1154E+06
765010.E-03  2.3530E+02  0.0000E+00  1.5294E+03  9.6894E+05
773510.E-03  3.5294E+02  0.0000E+00  9.4119E+02  8.5185E+05
782010.E-03  0.0000E+00  1.1765E+02  1.1765E+03  7.4335E+05
790510.E-03  0.0000E+00  0.0000E+00  7.0589E+02  6.1438E+05
799010.E-03  0.0000E+00  0.0000E+00  9.4119E+02  5.2577E+05
807510.E-03  0.0000E+00  0.0000E+00  5.8824E+02  4.5129E+05
816010.E-03  0.0000E+00  1.1765E+02  3.5294E+02  4.0941E+05
824510.E-03  0.0000E+00  1.1765E+02  2.3530E+02  3.5353E+05
833010.E-03  0.0000E+00  0.0000E+00  5.8824E+02  3.0506E+05
841510.E-03  0.0000E+00  0.0000E+00  8.2354E+02  2.4200E+05
850010.E-03  0.0000E+00  1.1765E+02  1.1765E+02  1.9082E+05
