DEPTH         Ga           Si            O            C       
851000.E-05  7219.11E-05  3136.73E-04  3137.37E-04  0000.00E+00  
170100.E-04  8915.59E-05  3417.22E-04  3382.65E-04  0000.00E+00  
255100.E-04  9260.12E-05  4112.83E-04  4118.72E-04  0000.00E+00  
340100.E-04  9314.38E-05  4611.43E-04  4616.95E-04  0000.00E+00  
425100.E-04  9377.67E-05  4921.97E-04  4933.17E-04  1176.48E-09  
510100.E-04  1101.57E-04  4521.77E-04  4587.74E-04  1620.31E-04  
595100.E-04  1771.65E-04  0000.00E+00  0000.00E+00  1416.03E-03  
680100.E-04  1761.65E-04  0000.00E+00  0000.00E+00  1390.74E-03  
765100.E-04  1789.46E-04  0000.00E+00  0000.00E+00  1424.24E-03  
850100.E-04  1822.79E-04  0000.00E+00  0000.00E+00  1477.64E-03  
935100.E-04  1853.34E-04  0000.00E+00  0000.00E+00  1529.44E-03  
102010.E-03  1881.31E-04  0000.00E+00  0000.00E+00  1575.41E-03  
110510.E-03  1913.69E-04  0000.00E+00  0000.00E+00  1625.70E-03  
119010.E-03  1959.04E-04  0000.00E+00  0000.00E+00  1679.80E-03  
127510.E-03  1981.46E-04  0000.00E+00  0000.00E+00  1718.90E-03  
136010.E-03  2025.48E-04  0000.00E+00  0000.00E+00  1769.80E-03  
144510.E-03  2062.74E-04  0000.00E+00  0000.00E+00  1812.08E-03  
153010.E-03  2112.16E-04  0000.00E+00  0000.00E+00  1863.71E-03  
161510.E-03  2160.17E-04  0000.00E+00  0000.00E+00  1912.01E-03  
170010.E-03  2206.28E-04  0000.00E+00  0000.00E+00  1957.95E-03  
178510.E-03  2254.18E-04  0000.00E+00  0000.00E+00  2002.00E-03  
187010.E-03  2307.22E-04  0000.00E+00  0000.00E+00  2046.32E-03  
195510.E-03  2358.82E-04  0000.00E+00  0000.00E+00  2091.86E-03  
204010.E-03  2413.27E-04  0000.00E+00  0000.00E+00  2132.11E-03  
212510.E-03  2457.04E-04  0000.00E+00  0000.00E+00  2166.19E-03  
221010.E-03  2504.97E-04  0000.00E+00  0000.00E+00  2208.07E-03  
229510.E-03  2548.42E-04  0000.00E+00  0000.00E+00  2241.80E-03  
238010.E-03  2587.10E-04  0000.00E+00  0000.00E+00  2258.56E-03  
246510.E-03  2622.26E-04  0000.00E+00  0000.00E+00  2274.32E-03  
255010.E-03  2652.39E-04  0000.00E+00  0000.00E+00  2281.46E-03  
263510.E-03  2673.01E-04  0000.00E+00  0000.00E+00  2297.25E-03  
272010.E-03  2693.93E-04  0000.00E+00  0000.00E+00  2298.98E-03  
280510.E-03  2695.43E-04  0000.00E+00  0000.00E+00  2291.60E-03  
289010.E-03  2692.70E-04  0000.00E+00  0000.00E+00  2276.86E-03  
297510.E-03  2675.36E-04  0000.00E+00  0000.00E+00  2251.92E-03  
306010.E-03  2646.24E-04  0000.00E+00  0000.00E+00  2215.82E-03  
314510.E-03  2595.81E-04  0000.00E+00  0000.00E+00  2173.18E-03  
