DEPTH,Ga,Si,O,C
5.92E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
5.98E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
6.05E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
6.11E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
6.18E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
6.24E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
6.31E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
6.37E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
6.44E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
6.50E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
