   DEPTH         Ga           Sn            C       
601000.E-05  6558.96E-05  9720.22E-04  0000.00E+00  
120100.E-04  8850.33E-05  1364.23E-03  0000.00E+00  
180100.E-04  1027.95E-04  1705.97E-03  0000.00E+00  
240100.E-04  1082.37E-04  1982.31E-03  0000.00E+00  
300100.E-04  1146.08E-04  2205.89E-03  0000.00E+00  
360100.E-04  1185.04E-04  2399.76E-03  0000.00E+00  
420100.E-04  1210.15E-04  2551.65E-03  0000.00E+00  
480100.E-04  1245.81E-04  2677.32E-03  0000.00E+00  
540100.E-04  1281.21E-04  2771.99E-03  0000.00E+00  
600100.E-04  1307.46E-04  2852.30E-03  0000.00E+00  
660100.E-04  1309.62E-04  2902.44E-03  0000.00E+00  
720100.E-04  1324.98E-04  2937.59E-03  0000.00E+00  
780100.E-04  1336.85E-04  2959.98E-03  0000.00E+00  
840100.E-04  1336.37E-04  2968.70E-03  0000.00E+00  
900100.E-04  1331.12E-04  2960.64E-03  0000.00E+00  
960100.E-04  1333.23E-04  2939.25E-03  0000.00E+00  
102010.E-03  1313.51E-04  2902.04E-03  0000.00E+00  
108010.E-03  1297.78E-04  2865.82E-03  0000.00E+00  
114010.E-03  1284.58E-04  2803.41E-03  0000.00E+00  
120010.E-03  1258.45E-04  2737.59E-03  0000.00E+00  
126010.E-03  1238.88E-04  2676.45E-03  0000.00E+00  
132010.E-03  1216.85E-04  2601.60E-03  0000.00E+00  
138010.E-03  1181.66E-04  2500.93E-03  0000.00E+00  
144010.E-03  1146.43E-04  2413.29E-03  0000.00E+00  
150010.E-03  1103.91E-04  2313.51E-03  0000.00E+00  
156010.E-03  1064.02E-04  2199.16E-03  0000.00E+00  
162010.E-03  1023.54E-04  2089.80E-03  0000.00E+00  
168010.E-03  9717.03E-05  1974.99E-03  0000.00E+00  
174010.E-03  9308.90E-05  1857.29E-03  0000.00E+00  
180010.E-03  8881.90E-05  1719.41E-03  0000.00E+00  
186010.E-03  8218.76E-05  1578.75E-03  0000.00E+00  
192010.E-03  7510.37E-05  1407.99E-03  0000.00E+00  
198010.E-03  6900.46E-05  1197.32E-03  0000.00E+00  
204010.E-03  1611.44E-04  3287.33E-04  1012.42E-03  
210010.E-03  1904.63E-04  0000.00E+00  1375.22E-03  
216010.E-03  1787.78E-04  0000.00E+00  1138.20E-03  
222010.E-03  1688.46E-04  0000.00E+00  9811.57E-04  
228010.E-03  1593.77E-04  0000.00E+00  8760.07E-04  
234010.E-03  1497.93E-04  0000.00E+00  7999.19E-04  
240010.E-03  1391.06E-04  0000.00E+00  7341.85E-04  
246010.E-03  1287.76E-04  0000.00E+00  6775.63E-04  
252010.E-03  1188.23E-04  0000.00E+00  6239.43E-04  
258010.E-03  1075.01E-04  0000.00E+00  5722.94E-04  
264010.E-03  9736.24E-05  0000.00E+00  5190.86E-04  
270010.E-03  8691.86E-05  0000.00E+00  4690.93E-04  
276010.E-03  7643.57E-05  0000.00E+00  4186.09E-04  
282010.E-03  6648.87E-05  0000.00E+00  3682.97E-04  
288010.E-03  5727.43E-05  0000.00E+00  3228.06E-04  
294010.E-03  4796.66E-05  0000.00E+00  2776.31E-04  
300010.E-03  4039.15E-05  0000.00E+00  2380.76E-04  
306010.E-03  3344.97E-05  0000.00E+00  2027.16E-04  
312010.E-03  2714.65E-05  0000.00E+00  1690.66E-04  
318010.E-03  2190.56E-05  0000.00E+00  1398.54E-04  
324010.E-03  1732.06E-05  0000.00E+00  1179.61E-04  
330010.E-03  1336.99E-05  0000.00E+00  9477.56E-05  
336010.E-03  1006.56E-05  0000.00E+00  7522.69E-05  
342010.E-03  7673.60E-06  0000.00E+00  5930.40E-05  
348010.E-03  5876.69E-06  0000.00E+00  4750.21E-05  
354010.E-03  4346.63E-06  0000.00E+00  3723.65E-05  
360010.E-03  3208.36E-06  0000.00E+00  2950.77E-05  
366010.E-03  2250.04E-06  0000.00E+00  2304.95E-05  
372010.E-03  1578.35E-06  0000.00E+00  1778.05E-05  
378010.E-03  1016.67E-06  0000.00E+00  1375.81E-05  
384010.E-03  6266.75E-07  0000.00E+00  1026.06E-05  
390010.E-03  4400.05E-07  0000.00E+00  8340.35E-06  
396010.E-03  3000.03E-07  0000.00E+00  6363.42E-06  
402010.E-03  1800.02E-07  0000.00E+00  4858.27E-06  
408010.E-03  1366.68E-07  0000.00E+00  3991.65E-06  
414010.E-03  7333.40E-08  0000.00E+00  3185.02E-06  
420010.E-03  4666.71E-08  0000.00E+00  2376.72E-06  
426010.E-03  1833.35E-08  0000.00E+00  2005.03E-06  
